Date,Video,Video title,Video publish time,Views
2021-03-23,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",0
2021-03-24,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",2
2021-03-25,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",1
2021-03-26,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",3
2021-03-27,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",1
2021-03-28,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",2
2021-03-29,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",1
2021-03-30,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",2
2021-03-31,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",1
2021-04-01,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",1
2021-04-02,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",0
2021-04-03,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",0
2021-04-04,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",3
2021-04-05,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",3
2021-04-06,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",11
2021-04-07,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",1
2021-04-08,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",4
2021-04-09,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",1
2021-04-10,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",7
2021-04-11,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",2
2021-04-12,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",5
2021-04-13,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",0
2021-04-14,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",1
2021-04-15,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",2
2021-04-16,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",1
2021-04-17,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",2
2021-04-18,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",0
2021-04-19,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",1
2021-04-20,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",5
2021-04-21,2kvdLbbKcJc,Topic: Amplicons - Lesson3a Running DADA2 within QIIME2,"May 25, 2020",0
2020-04-05,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-04-06,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-04-07,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-04-08,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-04-09,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-04-10,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-04-11,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-04-12,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-04-13,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-04-14,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-04-15,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",7
2020-04-16,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",15
2020-04-17,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",15
2020-04-18,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",4
2020-04-19,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-04-20,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",10
2020-04-21,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-04-22,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-04-23,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-04-24,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",7
2020-04-25,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",8
2020-04-26,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",4
2020-04-27,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-04-28,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",4
2020-04-29,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",4
2020-04-30,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-05-01,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",5
2020-05-02,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-05-03,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-05-04,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",8
2020-05-05,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",6
2020-05-06,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",7
2020-05-07,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",12
2020-05-08,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",7
2020-05-09,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",5
2020-05-10,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-05-11,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",15
2020-05-12,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",10
2020-05-13,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",10
2020-05-14,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-05-15,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",9
2020-05-16,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",4
2020-05-17,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",4
2020-05-18,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",4
2020-05-19,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",13
2020-05-20,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",9
2020-05-21,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",4
2020-05-22,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-05-23,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-05-24,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-05-25,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-05-26,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-05-27,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",12
2020-05-28,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-05-29,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-05-30,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-05-31,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-06-01,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",7
2020-06-02,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",4
2020-06-03,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-06-04,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-06-05,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-06-06,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",4
2020-06-07,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-06-08,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-06-09,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-06-10,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-06-11,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-06-12,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-06-13,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-06-14,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-06-15,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-06-16,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",4
2020-06-17,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",4
2020-06-18,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-06-19,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",4
2020-06-20,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-06-21,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",6
2020-06-22,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-06-23,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",5
2020-06-24,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-06-25,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",5
2020-06-26,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-06-27,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-06-28,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",4
2020-06-29,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-06-30,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-07-01,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",4
2020-07-02,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",4
2020-07-03,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",5
2020-07-04,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-07-05,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-07-06,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",4
2020-07-07,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-07-08,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-07-09,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-07-10,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-07-11,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-07-12,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-07-13,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-07-14,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-07-15,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-07-16,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-07-17,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-07-18,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-07-19,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-07-20,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-07-21,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-07-22,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-07-23,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",5
2020-07-24,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-07-25,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-07-26,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-07-27,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-07-28,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-07-29,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-07-30,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-07-31,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-08-01,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-08-02,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-08-03,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-08-04,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-08-05,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-08-06,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-08-07,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-08-08,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-08-09,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-08-10,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-08-11,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-08-12,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-08-13,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-08-14,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-08-15,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-08-16,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-08-17,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-08-18,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-08-19,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-08-20,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",4
2020-08-21,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-08-22,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-08-23,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-08-24,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-08-25,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-08-26,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-08-27,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-08-28,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-08-29,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-08-30,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-08-31,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-09-01,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-09-02,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-09-03,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-09-04,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-09-05,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-09-06,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-09-07,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-09-08,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-09-09,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-09-10,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-09-11,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-09-12,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-09-13,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",4
2020-09-14,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-09-15,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-09-16,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-09-17,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-09-18,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-09-19,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-09-20,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-09-21,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-09-22,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-09-23,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",4
2020-09-24,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-09-25,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-09-26,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-09-27,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-09-28,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-09-29,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-09-30,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-10-01,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-10-02,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-10-03,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-10-04,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-10-05,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-10-06,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-10-07,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-10-08,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-10-09,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-10-10,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-10-11,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-10-12,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-10-13,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-10-14,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-10-15,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-10-16,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",7
2020-10-17,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-10-18,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-10-19,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-10-20,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-10-21,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-10-22,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",6
2020-10-23,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",5
2020-10-24,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",4
2020-10-25,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-10-26,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-10-27,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-10-28,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-10-29,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-10-30,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",7
2020-10-31,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-11-01,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-11-02,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-11-03,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-11-04,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-11-05,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-11-06,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-11-07,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-11-08,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-11-09,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-11-10,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-11-11,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-11-12,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-11-13,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-11-14,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-11-15,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-11-16,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-11-17,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-11-18,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-11-19,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-11-20,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-11-21,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-11-22,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-11-23,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-11-24,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-11-25,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-11-26,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",1
2020-11-27,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
2020-11-28,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",3
2020-11-29,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",2
2020-11-30,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",6
2020-12-01,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",5
2020-12-02,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",4
2020-12-03,EkmuvRQ2tWw,Topic: Metagenomics Lesson 1,"Apr 15, 2020",0
